ticket_number,issued_date,location,description,status,dayofweek,hourofday,lat,lon,count,amount
231500272,2023/01/11 10:13:00+00,400 SALINA ST N,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Wednesday,10,43.094135449999996,-76.14212255,1,25
23500261,2023/01/11 10:14:00+00,100 HARVARD PL,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,10,43.041428,-76.119168,1,60
231300220,2023/01/11 10:14:00+00,1100 ONONDAGA ST E,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,10,43.0474,-76.1482302,1,60
230900174,2023/01/11 10:15:00+00,300 WARREN ST S,NONE/ONE LICENSE PLATE/ALL VTL402-1,Fourth Notice,Wednesday,10,43.048532949999995,-76.15107612442631,1,25
230900173,2023/01/11 10:15:00+00,300 WARREN ST S,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Wednesday,10,43.048532949999995,-76.15107612442631,1,25
231500273,2023/01/11 10:16:00+00,200 LAUREL ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Fourth Notice,Wednesday,10,43.056306,-76.151274,1,25
231500274,2023/01/11 10:16:00+00,200 LAUREL ST E,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Wednesday,10,43.056306,-76.151274,1,25
231300221,2023/01/11 10:19:00+00,400 LA FORTE AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,10,0.0,0.0,1,60
230900175,2023/01/11 10:17:00+00,300 WARREN ST S,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Fourth Notice,Wednesday,10,43.048532949999995,-76.15107612442631,1,60
231500275,2023/01/11 10:17:00+00,400 PROSPECT AVE,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,10,43.057007,-76.150178,1,25
231500276,2023/01/11 10:19:00+00,400 PROSPECT AVE,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Paid In Full,Wednesday,10,43.057007,-76.150178,1,60
230900176,2023/01/11 10:19:00+00,200 WARREN ST S,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Wednesday,10,43.049428,-76.15086,1,25
231300222,2023/01/11 10:21:00+00,200 DUANE ST,NO STNDNG HERE TO CNR/ALL CO15-316(A)6,Adjudication Pending ,Wednesday,10,43.0315958,-76.1785509,1,25
231300223,2023/01/11 10:21:00+00,200 DUANE ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Pending ,Wednesday,10,43.0315958,-76.1785509,1,60
231500277,2023/01/11 10:21:00+00,400 PROSPECT AVE,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Wednesday,10,43.057007,-76.150178,1,25
231300224,2023/01/11 10:22:00+00,300 DUANE ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,10,43.0307338,-76.1785129,1,60
23500262,2023/01/11 10:20:00+00,100 FELLOWS AVE,NO STOPPING 6 AM - 6 PM CO15-364,Paid In Full,Wednesday,10,43.045285,-76.115842,1,25
230900177,2023/01/11 10:24:00+00,200 BANK ALLEY,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,10,43.048555,-76.15158,1,25
230700126,2023/01/11 10:23:00+00,600 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,10,43.044079,-76.136703,1,25
23500263,2023/01/11 10:23:00+00,200 FELLOWS AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,10,43.041556,-76.115561,1,60
230900178,2023/01/11 10:24:00+00,200 BANK ALLEY,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Wednesday,10,43.048555,-76.15158,1,25
231300225,2023/01/11 10:26:00+00,100 RIDER AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Wednesday,10,43.0324249,-76.1808581,1,25
231500278,2023/01/11 10:24:00+00,800 TOWNSEND ST N,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,10,43.044154,-76.145345,1,25
23500264,2023/01/11 10:26:00+00,200 FELLOWS AVE,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Wednesday,10,43.041556,-76.115561,1,25
231300226,2023/01/11 10:26:00+00,100 RIDER AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,10,43.0324249,-76.1808581,1,60
231300227,2023/01/11 10:28:00+00,100 RIDER AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Wednesday,10,43.0324249,-76.1808581,1,60
230700127,2023/01/11 10:26:00+00,600 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,10,43.044079,-76.136703,1,25
231300228,2023/01/11 10:28:00+00,100 RIDER AVE,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Issued,Wednesday,10,43.0324249,-76.1808581,1,60
231300229,2023/01/11 10:30:00+00,200 RIDER AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Wednesday,10,43.029745,-76.180681,1,25
230700129,2023/01/11 10:31:00+00,600 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,10,43.044079,-76.136703,1,25
231300230,2023/01/11 10:30:00+00,200 RIDER AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,10,43.029745,-76.180681,1,60
230700128,2023/01/11 10:29:00+00,600 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,10,43.044079,-76.136703,1,25
230700130,2023/01/11 10:32:00+00,600 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Fourth Notice,Wednesday,10,43.044079,-76.136703,1,25
231300231,2023/01/11 10:35:00+00,100 CARLTON DR,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,10,43.112587649999995,-76.15761886471395,1,60
23500265,2023/01/11 10:33:00+00,200 ROOSEVELT AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Promise To Pay,Wednesday,10,43.0354067,-76.1178868,1,60
23500266,2023/01/11 10:33:00+00,200 ROOSEVELT AVE,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Promise To Pay,Wednesday,10,43.0354067,-76.1178868,1,25
231500279,2023/01/11 10:32:00+00,700 MCBRIDE ST N,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Wednesday,10,43.0570103,-76.14642,1,25
23500267,2023/01/11 10:35:00+00,200 LENNOX AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Wednesday,10,43.035481,-76.117425,1,60
230700131,2023/01/11 10:40:00+00, IRVING AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,10,43.0468325,-76.1377482,1,25
23500268,2023/01/11 10:39:00+00,300 HARVARD PL,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,10,43.041554,-76.116428,1,25
230700132,2023/01/11 10:41:00+00, IRVING AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,10,43.0468325,-76.1377482,1,25
231300232,2023/01/11 10:36:00+00,100 CARLTON DR,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,10,43.112587649999995,-76.15761886471395,1,60
231300233,2023/01/11 10:41:00+00,200 REED AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,10,43.029713,-76.181683,1,25
230700134,2023/01/11 10:44:00+00, IRVING AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,10,43.0468325,-76.1377482,1,25
231500281,2023/01/11 10:42:00+00,300 HAWLEY AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Wednesday,10,43.0531038,-76.14183470389781,1,25
230700133,2023/01/11 10:44:00+00, IRVING AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,10,43.0468325,-76.1377482,1,25
231500280,2023/01/11 10:39:00+00,200 GREEN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,10,43.0542358,-76.1397694,1,60
230700135,2023/01/11 10:45:00+00, IRVING AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,10,43.0468325,-76.1377482,1,25
23500269,2023/01/11 10:44:00+00,900 EUCLID AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,10,43.036791,-76.11753,1,25
231300234,2023/01/11 10:45:00+00,100 HOLDEN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,10,43.038297,-76.181142,1,60
231300235,2023/01/11 10:47:00+00,100 HOLDEN ST,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,10,43.038297,-76.181142,1,25
231500283,2023/01/11 10:47:00+00,600 WILLOW ST E,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,10,43.0543521,-76.1462669,1,60
231500282,2023/01/11 10:47:00+00,600 WILLOW ST E,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Fourth Notice,Wednesday,10,43.0543521,-76.1462669,1,25
230700136,2023/01/11 10:48:00+00, IRVING AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,10,43.0468325,-76.1377482,1,25
231300236,2023/01/11 10:47:00+00,100 HOLDEN ST,NONE/ONE LICENSE PLATE/ALL VTL402-1,Paid In Full,Wednesday,10,43.038297,-76.181142,1,25
230700137,2023/01/11 10:50:00+00, IRVING AVE,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Wednesday,10,43.0468325,-76.1377482,1,25
23500270,2023/01/11 10:48:00+00,455 ALLEN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,10,43.0438531,-76.1165234,1,60
231300237,2023/01/11 10:49:00+00,100 HOLDEN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Third Notice,Wednesday,10,43.038297,-76.181142,1,60
230700139,2023/01/11 10:51:00+00, IRVING AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,10,43.0468325,-76.1377482,1,25
230700138,2023/01/11 10:50:00+00, IRVING AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.0468325,-76.1377482,1,25
23500271,2023/01/11 10:52:00+00,100 DELL ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,10,43.041795,-76.120445,1,60
230700140,2023/01/11 10:51:00+00, IRVING AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,10,43.0468325,-76.1377482,1,25
230700141,2023/01/11 10:53:00+00, IRVING AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,10,43.0468325,-76.1377482,1,25
231500284,2023/01/11 10:50:00+00,500 MCBRIDE ST N,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,10,43.0554227,-76.1450997,1,60
230700142,2023/01/11 10:54:00+00, IRVING AVE,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,10,43.0468325,-76.1377482,1,25
231300238,2023/01/11 10:53:00+00,300 WHITTIER AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,10,43.0452498,-76.1824396,1,60
23500273,2023/01/11 10:55:00+00,500 COLUMBUS AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,10,43.043821,-76.12092,1,60
23500272,2023/01/11 10:54:00+00,500 COLUMBUS AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,10,43.043821,-76.12092,1,60
231300239,2023/01/11 10:56:00+00,300 LOWELL AVE N,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Wednesday,10,43.0510129,-76.1837095,1,25
231500285,2023/01/11 10:55:00+00,200 PROSPECT AVE,PRKD 12 IN FROM CURB/ALL CO15-301,Fourth Notice,Wednesday,10,43.054776,-76.148399,1,25
231300240,2023/01/11 10:56:00+00,300 LOWELL AVE N,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Wednesday,10,43.0510129,-76.1837095,1,25
231500287,2023/01/11 10:57:00+00,200 PROSPECT AVE,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Wednesday,10,43.054776,-76.148399,1,25
231500286,2023/01/11 10:57:00+00,200 PROSPECT AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,10,43.054776,-76.148399,1,25
23500275,2023/01/11 10:57:00+00,100 DELL ST,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Wednesday,10,43.041795,-76.120445,1,60
23500274,2023/01/11 10:57:00+00,100 DELL ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,10,43.041795,-76.120445,1,60
231300241,2023/01/11 11:00:00+00,400 ULSTER ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,11,43.048615,-76.184425,1,60
231300243,2023/01/11 11:04:00+00,400 ULSTER ST,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Partial ,Wednesday,11,43.048615,-76.184425,1,10
231300242,2023/01/11 11:02:00+00,400 ULSTER ST,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Approved,Wednesday,11,43.048615,-76.184425,1,0
231500288,2023/01/11 11:08:00+00,200 UNION AVE,NONE/ONE LICENSE PLATE/ALL VTL402-1,Fourth Notice,Wednesday,11,43.056193,-76.147871,1,25
231300245,2023/01/11 11:11:00+00,500 MYRTLE AVE,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Fourth Notice,Wednesday,11,0.0,0.0,1,25
231300244,2023/01/11 11:07:00+00,400 SCHULER ST,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,11,43.059946,-76.124457,1,25
231500289,2023/01/11 11:12:00+00,400 HICKORY ST,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Paid In Full,Wednesday,11,43.054629,-76.148209,1,60
231300247,2023/01/11 11:14:00+00,600 AVERY AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,11,43.050542,-76.193298,1,60
231300246,2023/01/11 11:11:00+00,500 MYRTLE AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,11,0.0,0.0,1,60
231500291,2023/01/11 11:15:00+00,200 BELDEN AVE E,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,11,43.054777,-76.151032,1,25
231500292,2023/01/11 11:15:00+00,200 BELDEN AVE E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Wednesday,11,43.054777,-76.151032,1,25
231500290,2023/01/11 11:15:00+00,200 BELDEN AVE E,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,11,43.054777,-76.151032,1,60
231300248,2023/01/11 11:17:00+00,300 ERIE STREET,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,11,43.052149,-76.192222,1,60
231500293,2023/01/11 11:16:00+00,200 BELDEN AVE E,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,11,43.054777,-76.151032,1,60
231500294,2023/01/11 11:17:00+00,200 BELDEN AVE E,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,11,43.054777,-76.151032,1,60
231300249,2023/01/11 11:19:00+00,600 WILLIS AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,11,43.051303,-76.191303,1,60
230900179,2023/01/11 11:31:00+00,200 WARREN ST S,PARKED IN LOADING ZONE/ALL CO15-329,Adjudication Pending ,Wednesday,11,43.049428,-76.15086,1,25
230900180,2023/01/11 11:35:00+00,300 MONTGOMERY ST,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,Wednesday,11,43.0482461,-76.1495403,1,100
231300250,2023/01/11 11:35:00+00,200 WALNUT PL,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,11,43.04245675,-76.1331655,1,60
231300251,2023/01/11 11:37:00+00,200 WALNUT PL,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Wednesday,11,43.04245675,-76.1331655,1,25
231300252,2023/01/11 11:37:00+00,200 WALNUT PL,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,11,43.04245675,-76.1331655,1,25
231300253,2023/01/11 11:43:00+00,300 COMSTOCK AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,11,43.0438591,-76.13148321871115,1,60
231300254,2023/01/11 11:46:00+00,200 COMSTOCK AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Wednesday,11,43.0451487,-76.130829,1,25
231300256,2023/01/11 11:49:00+00,1400 GENESEE ST E,NONE/ONE LICENSE PLATE/ALL VTL402-1,Fourth Notice,Wednesday,11,43.0467992,-76.1296692,1,25
231300255,2023/01/11 11:49:00+00,1400 GENESEE ST E,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,11,43.0467992,-76.1296692,1,60
231300257,2023/01/11 11:56:00+00,400 ELLIS ST,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Wednesday,11,43.0470968,-76.1137712,1,25
231300258,2023/01/11 11:56:00+00,400 ELLIS ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,11,43.0470968,-76.1137712,1,60
391785D,2023/01/11 03:48:00+00,1000 MCBRIDE ST S,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,3,43.0415451,-76.1442307,1,60
231300260,2023/01/11 11:58:00+00,400 ELLIS ST,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,11,43.0470968,-76.1137712,1,25
391784D,2023/01/11 11:53:00+00,1000 MCBRIDE ST S,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,11,43.0415451,-76.1442307,1,60
231300259,2023/01/11 11:57:00+00,400 ELLIS ST,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Wednesday,11,43.0470968,-76.1137712,1,25
230900182,2023/01/11 13:34:00+00,1200 WASHINGTON ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Fourth Notice,Wednesday,13,43.049243,-76.131886,1,25
230900181,2023/01/11 13:34:00+00,1200 WASHINGTON ST E,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Fourth Notice,Wednesday,13,43.049243,-76.131886,1,60
230900183,2023/01/11 13:40:00+00,700 FAYETTE ST E,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,13,43.04846,-76.141996,1,25
230900184,2023/01/11 13:41:00+00,700 FAYETTE ST E,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,13,43.04846,-76.141996,1,25
230900185,2023/01/11 13:41:00+00,700 FAYETTE ST E,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,13,43.04846,-76.141996,1,60
230900186,2023/01/11 13:42:00+00,700 FAYETTE ST E,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Void Approved,Wednesday,13,43.04846,-76.141996,1,0
230900189,2023/01/11 13:44:00+00,700 FAYETTE ST E,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,13,43.04846,-76.141996,1,60
230900187,2023/01/11 13:43:00+00,700 FAYETTE ST E,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Denied,Wednesday,13,43.04846,-76.141996,1,60
230900190,2023/01/11 13:45:00+00,700 FAYETTE ST E,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,13,43.04846,-76.141996,1,60
230900188,2023/01/11 13:43:00+00,700 FAYETTE ST E,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,13,43.04846,-76.141996,1,60
231300261,2023/01/11 13:47:00+00,100 GALE AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,13,0.0,0.0,1,60
231300262,2023/01/11 13:47:00+00,100 GALE AVE,NONE/ONE LICENSE PLATE/ALL VTL402-1,Fourth Notice,Wednesday,13,0.0,0.0,1,25
230900191,2023/01/11 13:49:00+00,700 FAYETTE ST E,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,13,43.04846,-76.141996,1,60
230900193,2023/01/11 13:51:00+00,700 FAYETTE ST E,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,13,43.04846,-76.141996,1,60
230700143,2023/01/11 14:07:00+00, IRVING AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,14,43.0468325,-76.1377482,1,25
230700144,2023/01/11 14:07:00+00, IRVING AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,14,43.0468325,-76.1377482,1,25
230900192,2023/01/11 13:50:00+00,700 FAYETTE ST E,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,13,43.04846,-76.141996,1,60
230700145,2023/01/11 14:09:00+00,700 COMSTOCK AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,14,43.039224,-76.130184,1,25
230900194,2023/01/11 13:51:00+00,700 FAYETTE ST E,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Wednesday,13,43.04846,-76.141996,1,25
230700146,2023/01/11 14:11:00+00,700 COMSTOCK AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,14,43.039224,-76.130184,1,25
230700147,2023/01/11 14:13:00+00,700 COMSTOCK AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,14,43.039224,-76.130184,1,25
230700148,2023/01/11 14:15:00+00,700 COMSTOCK AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,14,43.039224,-76.130184,1,25
230700150,2023/01/11 14:22:00+00,200 EUCLID AVE,LIMITED PARKING ONLY/ALL TIMES CO15-365,Fourth Notice,Wednesday,14,43.0361204,-76.1293797,1,25
230700149,2023/01/11 14:17:00+00,700 COMSTOCK AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,14,43.039224,-76.130184,1,25
230700152,2023/01/11 14:24:00+00,200 EUCLID AVE,LIMITED PARKING ONLY/ALL TIMES CO15-365,Paid In Full,Wednesday,14,43.0361204,-76.1293797,1,25
230700151,2023/01/11 14:23:00+00,200 EUCLID AVE,LIMITED PARKING ONLY/ALL TIMES CO15-365,Fourth Notice,Wednesday,14,43.0361204,-76.1293797,1,25
374409D,2023/01/09 09:05:00+00,511 STATE ST S,LIMITED PARKING ONLY 9 AM-4 PM CO15-365,Adjudication Approved,Monday,9,0.0,0.0,1,0
230700153,2023/01/11 17:42:00+00,900 MADISON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Pending ,Wednesday,17,43.045248,-76.134196,1,60
230700155,2023/01/11 17:46:00+00,900 MADISON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,17,43.045248,-76.134196,1,60
374416D,2023/01/11 14:31:00+00,600 STATE ST S,LIMITED PARKING ONLY/ALL TIMES CO15-365,Adjudication Pending ,Wednesday,14,43.0415743,-76.1723785,1,25
231500295,2023/01/11 17:53:00+00,900 MADISON ST,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,17,43.045248,-76.134196,1,25
230700154,2023/01/11 17:44:00+00,900 MADISON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,17,43.045248,-76.134196,1,60
231500296,2023/01/11 17:55:00+00,900 MADISON ST,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,17,43.045248,-76.134196,1,25
231500297,2023/01/11 18:32:00+00,900 MADISON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,18,43.045248,-76.134196,1,60
230700156,2023/01/11 18:32:00+00,900 MADISON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,18,43.045248,-76.134196,1,60
230700157,2023/01/11 18:36:00+00,900 MADISON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,18,43.045248,-76.134196,1,60
231300264,2023/01/11 18:13:00+00,800 GENESEE ST E,DOUBLE PARKING/ALL CO15-316 (A)12,Paid In Full,Wednesday,18,43.0468719,-76.1394287,1,25
231500298,2023/01/11 18:39:00+00,800 MADISON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Denied,Wednesday,18,43.045278,-76.136414,1,60
230700158,2023/01/11 18:36:00+00,900 MADISON ST,NONE/ONE LICENSE PLATE/ALL VTL402-1,Fourth Notice,Wednesday,18,43.045248,-76.134196,1,25
231300263,2023/01/11 18:13:00+00,800 GENESEE ST E,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Wednesday,18,43.0468719,-76.1394287,1,60
231500299,2023/01/11 18:41:00+00,800 MADISON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,18,43.045278,-76.136414,1,60
230700159,2023/01/11 18:42:00+00,800 MADISON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,18,43.045278,-76.136414,1,60
230700161,2023/01/11 18:55:00+00,600 WALNUT AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,18,43.045179,-76.132259,1,60
231500301,2023/01/11 18:55:00+00,600 WALNUT AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,18,43.045179,-76.132259,1,60
230700160,2023/01/11 18:44:00+00,800 MADISON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,18,43.045278,-76.136414,1,60
231500300,2023/01/11 18:52:00+00,1000 MADISON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,18,43.045219,-76.131977,1,60
230700162,2023/01/11 19:03:00+00,700 LIVINGSTON AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,19,43.037905,-76.127188,1,60
397418D,2023/01/11 10:11:00+00,200 WASHINGTON ST W,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,10,43.049686,-76.153724,1,25
369159D,2023/01/10 00:38:00+00,900 VINE ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,0,43.061694,-76.127223,1,60
